학교ID,학교명,학교급구분,설립일자,설립형태,운영상태,소재지지번주소,소재지도로명주소,시도교육청명,교육지원청명,위도,경도
B000009328,언동중학교,중학교,2005-03-01,공립,운영,경기도 용인시 기흥구 언남동 132-5,경기도 용인시 기흥구 언남로 41,경기도교육청,경기도용인교육지원청,37.29442085,127.1302984
B000009329,용인백현중학교,중학교,2006-03-01,공립,운영,경기도 용인시 기흥구 동백동 591,경기도 용인시 기흥구 동백7로107번길 20,경기도교육청,경기도용인교육지원청,37.28099517,127.164679
B000009330,동백중학교,중학교,2006-03-01,공립,운영,경기도 용인시 기흥구 동백동 578,경기도 용인시 기흥구 동백중앙로 385,경기도교육청,경기도용인교육지원청,37.28558222,127.1589105
B000009331,소현중학교,중학교,2004-03-01,공립,운영,경기도 용인시 기흥구 보정동 1170,경기도 용인시 기흥구 만현로133번길 96,경기도교육청,경기도용인교육지원청,37.30158937,127.0937847
B000009332,용인신촌중학교,중학교,2005-03-01,공립,운영,경기도 용인시 기흥구 보정동 1268,경기도 용인시 기흥구 보정로 71,경기도교육청,경기도용인교육지원청,37.31614242,127.1132682
B000009333,청덕중학교,중학교,2008-09-01,공립,운영,경기도 용인시 기흥구 청덕동 523,경기도 용인시 기흥구 구성1로 23,경기도교육청,경기도용인교육지원청,37.29318256,127.1451614
B000009334,초당중학교,중학교,2006-03-01,공립,운영,경기도 용인시 기흥구 중동 1048,경기도 용인시 기흥구 동백중앙로 119,경기도교육청,경기도용인교육지원청,37.26553571,127.1568124
B000009335,용인한빛중학교,중학교,2010-06-01,공립,운영,경기도 용인시 수지구 동천동 925,경기도 용인시 수지구 동천로 177,경기도교육청,경기도용인교육지원청,37.3372256,127.0848659
B000009336,상현중학교,중학교,2004-03-01,공립,운영,경기도 용인시 수지구 상현동 1098,경기도 용인시 수지구 광교마을로 61,경기도교육청,경기도용인교육지원청,37.29949159,127.0709899
B000009337,서원중학교,중학교,2001-09-01,공립,운영,경기도 용인시 수지구 상현동 834,경기도 용인시 수지구 상현로42번길 26-8,경기도교육청,경기도용인교육지원청,37.3018915,127.0805582
B000009338,성복중학교,중학교,2002-03-02,공립,운영,경기도 용인시 수지구 성복동 104-2,경기도 용인시 수지구 성복2로78번길 51,경기도교육청,경기도용인교육지원청,37.31974732,127.0764604
B000009339,현암중학교,중학교,2005-03-01,공립,운영,경기도 용인시 수지구 죽전동 1238,경기도 용인시 수지구 대지로 128,경기도교육청,경기도용인교육지원청,37.32955546,127.1218001
B000009340,대지중학교,중학교,1998-12-01,공립,운영,경기도 용인시 수지구 죽전동 313-1,경기도 용인시 수지구 대지로51번길 22,경기도교육청,경기도용인교육지원청,37.33105561,127.1163113
B000009341,용인대덕중학교,중학교,2005-03-01,공립,운영,경기도 용인시 수지구 죽전동 1156,경기도 용인시 수지구 죽전로293번길 12,경기도교육청,경기도용인교육지원청,37.33674758,127.1276076
B000009342,수지중학교,중학교,1995-03-01,공립,운영,경기도 용인시 수지구 풍덕천동 663,경기도 용인시 수지구 수풍로 102,경기도교육청,경기도용인교육지원청,37.33289857,127.0943635
B000009343,이현중학교,중학교,2002-03-01,공립,운영,경기도 용인시 수지구 풍덕천동 1181-1,경기도 용인시 수지구 진산로34번길 39,경기도교육청,경기도용인교육지원청,37.31528324,127.0968022
B000009344,정평중학교,중학교,2000-03-01,공립,운영,경기도 용인시 수지구 풍덕천동 1117,경기도 용인시 수지구 정평로 21,경기도교육청,경기도용인교육지원청,37.31807594,127.0878026
B000009345,손곡중학교,중학교,2004-03-01,공립,운영,경기도 용인시 수지구 동천동 871,경기도 용인시 수지구 수풍로116번길 5,경기도교육청,경기도용인교육지원청,37.33485587,127.0942612
B000009346,죽전중학교,중학교,2000-03-01,공립,운영,경기도 용인시 수지구 죽전동 873-4,경기도 용인시 수지구 용구대로2771번길 15,경기도교육청,경기도용인교육지원청,37.33236479,127.1075402
B000009347,성서중학교,중학교,2011-03-01,공립,운영,경기도 용인시 수지구 성복동 769,경기도 용인시 수지구 성복1로 137,경기도교육청,경기도용인교육지원청,37.31498196,127.0640834
B000009348,홍천중학교,중학교,2004-03-02,공립,운영,경기도 용인시 수지구 신봉동 28-1,경기도 용인시 수지구 신봉1로71번길 36,경기도교육청,경기도용인교육지원청,37.32110222,127.0764753
B000009349,고림중학교,중학교,2007-03-01,공립,운영,경기도 용인시 처인구 고림동 750,경기도 용인시 처인구 고림로74번길 30,경기도교육청,경기도용인교육지원청,37.24047025,127.2184893
B000009350,용인중학교,중학교,1947-07-01,공립,운영,경기도 용인시 처인구 김량장동 203-3,경기도 용인시 처인구 금학로341번길 8,경기도교육청,경기도용인교육지원청,37.23861861,127.2005664
B000009351,용신중학교,중학교,2004-03-01,공립,운영,경기도 용인시 처인구 김량장동 466-1,경기도 용인시 처인구 명지로 15-26,경기도교육청,경기도용인교육지원청,37.23396718,127.1924301
B000009352,태성중학교,중학교,1946-09-07,사립,운영,경기도 용인시 처인구 남동 28,경기도 용인시 처인구 백옥대로 1059-2,경기도교육청,경기도용인교육지원청,37.22892007,127.2088324
B000009353,문정중학교,중학교,1953-11-05,사립,운영,경기도 용인시 수지구 풍덕천동 105,경기도 용인시 수지구 포은대로 455,경기도교육청,경기도용인교육지원청,37.32272577,127.0990637
B000009354,영문중학교,중학교,2002-03-01,공립,운영,경기도 용인시 처인구 포곡읍 영문리 554,경기도 용인시 처인구 포곡읍 영문로 70,경기도교육청,경기도용인교육지원청,37.2719248,127.2084928
B000009355,포곡중학교,중학교,1993-03-01,공립,운영,경기도 용인시 처인구 포곡읍 전대리 159-4,경기도 용인시 처인구 포곡읍 석성로 1176,경기도교육청,경기도용인교육지원청,37.2797216,127.2213922
B000009356,송전중학교,중학교,1954-07-07,공립,운영,경기도 용인시 처인구 이동읍 송전리 692,경기도 용인시 처인구 이동읍 경기동로687번길 28-14,경기도교육청,경기도용인교육지원청,37.1404346,127.2007625
B000009357,용천중학교,중학교,2006-03-01,공립,운영,경기도 용인시 처인구 이동읍 천리 1132,경기도 용인시 처인구 이동읍 백옥대로587번길 54,경기도교육청,경기도용인교육지원청,37.19144213,127.2008278
B000009358,모현중학교,중학교,1974-12-31,공립,운영,경기도 용인시 처인구 모현읍 일산리 540,경기도 용인시 처인구 모현읍 문현로189번길 5,경기도교육청,경기도용인교육지원청,37.3438498,127.231589
B000009359,백암중학교,중학교,1947-09-05,공립,운영,경기도 용인시 처인구 백암면 근창리 166,경기도 용인시 처인구 백암면 백원로 519-9,경기도교육청,경기도용인교육지원청,37.164968,127.3685728
B000009360,원삼중학교,중학교,1950-04-01,공립,운영,경기도 용인시 처인구 원삼면 고당리 95-1,경기도 용인시 처인구 원삼면 고당로16번길 29,경기도교육청,경기도용인교육지원청,37.16816305,127.3093127
B000009361,용동중학교,중학교,1952-04-01,사립,운영,경기도 용인시 처인구 양지면 남곡리 164-1,경기도 용인시 처인구 양지면 남곡로 26,경기도교육청,경기도용인교육지원청,37.23151178,127.2829773
B000009362,헌산중학교,중학교,2003-03-03,사립,운영,경기도 용인시 처인구 원삼면 사암리 883-1,경기도 용인시 처인구 원삼면 내동로 50-13,경기도교육청,경기도용인교육지원청,37.17384579,127.2958775
B000009363,남사중학교,중학교,1968-03-01,사립,운영,경기도 용인시 처인구 남사읍 봉무리 435,경기도 용인시 처인구 남사읍 내기로 27,경기도교육청,경기도용인교육지원청,37.11610922,127.1493131
B000009364,군포중학교,중학교,1982-03-01,공립,운영,경기도 군포시 당동 735,경기도 군포시 금당로124번길 19,경기도교육청,경기도군포의왕교육지원청,37.35790182,126.9449292
B000009365,용호중학교,중학교,1997-08-25,공립,운영,경기도 군포시 당동 883,경기도 군포시 용호2로54번길 14,경기도교육청,경기도군포의왕교육지원청,37.34302578,126.9446325
B000009366,당동중학교,중학교,2005-03-01,공립,운영,경기도 군포시 당동 982-2,경기도 군포시 용호1로21번길 12,경기도교육청,경기도군포의왕교육지원청,37.34543137,126.9372674
B000009367,부곡중앙중학교,중학교,2010-03-01,공립,운영,경기도 군포시 부곡동 1095,경기도 군포시 송부로 241,경기도교육청,경기도군포의왕교육지원청,37.32360247,126.9383429
B000009368,산본중학교,중학교,1985-01-21,공립,운영,경기도 군포시 산본동 1088-2,경기도 군포시 산본로432번길 17,경기도교육청,경기도군포의왕교육지원청,37.3695021,126.9271263
B000009369,궁내중학교,중학교,1994-03-01,공립,운영,경기도 군포시 산본동 1149-5,경기도 군포시 수리산로 171,경기도교육청,경기도군포의왕교육지원청,37.36388636,126.9190776
B000009370,수리중학교,중학교,1994-03-01,공립,운영,경기도 군포시 산본동 1150,경기도 군포시 수리산로 139,경기도교육청,경기도군포의왕교육지원청,37.36124122,126.9185679
B000009371,도장중학교,중학교,1993-03-04,공립,운영,경기도 군포시 산본동 1145-9,경기도 군포시 고산로 460,경기도교육청,경기도군포의왕교육지원청,37.35560813,126.9269137
B000009372,당정중학교,중학교,2006-03-01,공립,운영,경기도 군포시 당정동 566,경기도 군포시 이당로 152,경기도교육청,경기도군포의왕교육지원청,37.34871302,126.9588427
B000009373,곡란중학교,중학교,1994-09-01,공립,운영,경기도 군포시 산본동 1083,경기도 군포시 곡란로 95,경기도교육청,경기도군포의왕교육지원청,37.37284839,126.9297615
B000009374,금정중학교,중학교,1993-09-01,공립,운영,경기도 군포시 금정동 870-5,경기도 군포시 오금로 114,경기도교육청,경기도군포의왕교육지원청,37.35663236,126.9390466
B000009375,흥진중학교,중학교,1992-03-02,공립,운영,경기도 군포시 금정동 875-6,경기도 군포시 오금로 15-35,경기도교육청,경기도군포의왕교육지원청,37.35286142,126.9285268
B000009376,갈뫼중학교,중학교,2002-03-01,공립,운영,경기도 의왕시 내손동 785,경기도 의왕시 갈미로 61,경기도교육청,경기도군포의왕교육지원청,37.37747542,126.9749024
B000009377,덕장중학교,중학교,2010-03-01,공립,운영,경기도 의왕시 청계동 973,경기도 의왕시 덕장로 55,경기도교육청,경기도군포의왕교육지원청,37.39322824,126.9988109
B000009378,모락중학교,중학교,2008-03-01,공립,운영,경기도 의왕시 오전동 11-4,경기도 의왕시 모락로 110,경기도교육청,경기도군포의왕교육지원청,37.3680803,126.9677165
B000009379,고천중학교,중학교,1994-04-06,공립,운영,경기도 의왕시 오전동 413,경기도 의왕시 백운로 25,경기도교육청,경기도군포의왕교육지원청,37.35235722,126.9829824
B000009380,의왕중학교,중학교,1985-01-21,공립,운영,경기도 의왕시 오전동 350-1,경기도 의왕시 등칙골길 28,경기도교육청,경기도군포의왕교육지원청,37.35203705,126.9755771
B000009381,의왕부곡중학교,중학교,1993-01-11,공립,운영,경기도 의왕시 월암동 431,경기도 의왕시 부곡중학길 61,경기도교육청,경기도군포의왕교육지원청,37.31483225,126.9570769
B000009382,백운중학교,중학교,1988-03-02,공립,운영,경기도 의왕시 포일동 170-1,경기도 의왕시 안양판교로 168,경기도교육청,경기도군포의왕교육지원청,37.39057316,126.9896699
